Date,OpenPositions,CumPortfolio,CumSPY
2014-05-30,234,10309.6461948793,10565.913577538935
2014-06-02,232,10298.296117079386,10577.70344373766
2014-06-03,234,10307.362535661847,10572.493967975433
2014-06-04,226,10334.38663485871,10593.880236894056
2014-06-05,227,10438.667490570586,10662.974336477295
2014-06-06,223,10522.220686850513,10713.698179425313
2014-06-09,211,10520.6104077128,10724.939679754332
2014-06-10,204,10509.704546219125,10726.036411493747
2014-06-11,142,10464.26855665823,10688.747532353584
2014-06-12,610,10407.327656577401,10613.073042333845
2014-06-13,631,10425.292298611701,10645.426628646632
2014-06-16,657,10438.646206432464,10654.200482561964
2014-06-17,658,10480.91252120239,10683.81223952621
2014-06-18,658,10546.325291293546,10761.95437595964
2014-06-19,658,10569.744094389853,10774.292608028076
2014-06-20,667,10572.42170965105,10744.680851063828
2014-06-23,667,10574.75333646746,10741.39065584558
2014-06-24,665,10489.730452620131,10676.683483220002
2014-06-25,665,10533.566636760035,10724.939679754332
2014-06-26,665,10525.825089226577,10717.262557578415
2014-06-27,665,10555.411810523847,10738.100460627329
2014-06-30,655,10574.494761426107,10732.616801930246
2014-07-01,664,10634.722492077866,10804.45273086203
2014-07-02,661,10610.180716956109,10815.420048256196
2014-07-03,662,10671.414681540666,10868.611537617899
2014-07-07,652,10597.816739925645,10830.774292608028
2014-07-08,651,10510.864729359193,10761.131827155077
2014-07-09,646,10537.401141591437,10809.388023689406
2014-07-10,616,10488.586558199211,10766.61548585216
2014-07-11,625,10500.292656698573,10781.421364334285
2014-07-14,640,10551.080392155005,10835.709585435403
2014-07-15,635,10523.43608530028,10815.420048256196
2014-07-16,619,10550.083996852725,10855.4507567449
2014-07-17,659,10433.577234755792,10732.06843606054
2014-07-18,659,10537.627419316332,10841.736126343496
2014-07-21,656,10504.511866667208,10821.452072822987
2014-07-22,649,10562.652232777942,10868.611537617899
2014-07-23,649,10560.32483556034,10892.73963588506
2014-07-24,646,10560.228854101095,10893.28800175477
2014-07-25,647,10501.978944586846,10842.289975871901
2014-07-28,649,10502.284782818191,10846.676902829568
2014-07-29,649,10467.150501896187,10800.065803904365
2014-07-30,649,10469.822449906973,10801.710901513488
2014-07-31,649,10282.649149431089,10588.396578196973
2014-08-01,651,10248.54579446775,10556.042991884186
2014-08-04,647,10315.927454871997,10632.265847773631
2014-08-05,647,10239.22820809375,10529.173064268478
2014-08-06,647,10224.078971612556,10532.463259486729
2014-08-07,647,10175.785851273422,10475.433209037068
2014-08-08,647,10274.085919791243,10596.622066242597
2014-08-11,193,10334.952190836335,10627.056372011406
2014-08-12,176,10275.18999257067,10612.524676464136
2014-08-13,146,10324.202397180325,10684.36060539592
2014-08-14,163,10380.073735544238,10734.81026540908
2014-08-15,173,10382.252342286321,10732.616801930246
2014-08-18,195,10486.319296537144,10822.548804562404
2014-08-19,187,10527.56489560368,10879.030489142355
2014-08-20,217,10543.095078007627,10908.093880236893
2014-08-21,230,10545.527365114956,10939.899100679973
2014-08-22,230,10538.860238722858,10922.899758719015
2014-08-25,231,10575.523309602855,10978.284711559552
2014-08-26,231,10605.143899543735,10985.41346786576
2014-08-27,236,10596.98857128572,10981.026540908091
2014-08-28,233,10575.8013356245,10974.994516341301
2014-08-29,234,10618.885389601888,11006.251370914675
2014-09-02,234,10619.171074714293,11000.767712217592
2014-09-03,236,10612.9692250093,10994.7356876508
2014-09-04,252,10583.8771297176,10978.838561087958
2014-09-05,255,10620.270171784547,11028.186005703004
2014-09-08,251,10607.446458621242,10999.670980478173
2014-09-09,242,10540.30993044268,10930.028515025224
2014-09-10,225,10586.798199096205,10971.155955253344
2014-09-11,233,10589.131194401012,10983.768370256636
2014-09-12,251,10511.570589397306,10919.609563500768
2014-09-15,200,10465.224028592673,10911.438912042113
2014-09-16,200,10541.031199588431,10993.638955911383
2014-09-17,197,10545.306135036306,11008.444834393507
2014-09-18,203,10596.915351799336,11067.119982452292
2014-09-19,222,10568.12835207027,11005.703005044965
2014-09-22,222,10463.900906370744,10920.706295240183
2014-09-23,232,10391.427180802251,10858.19258609344
2014-09-24,234,10475.24412366597,10943.189295898224
2014-09-25,239,10316.029337555736,10766.61548585216
2014-09-26,240,10402.325983707222,10852.160561526649
2014-09-29,240,10372.416556709899,10832.419390217152
2014-09-30,238,10341.028869716369,10803.904364992322
2014-10-01,239,10198.26284592307,10658.039043649922
2014-10-02,239,10209.887842274886,10659.135775389339
2014-10-03,240,10293.891174325829,10776.48607150691
2014-10-06,250,10268.052646378988,10763.873656503618
2014-10-07,250,10108.321708116417,10597.718797982012
2014-10-08,237,10249.980802132404,10783.066461943406
2014-10-09,238,10024.607618849657,10569.203772757182
2014-10-10,242,9868.067002659085,10448.563281421364
2014-10-13,225,9691.777957335855,10276.919280543976
2014-10-14,222,9717.290454331516,10292.827374424214
2014-10-15,208,9705.775327456968,10223.184908971265
2014-10-16,209,9765.189512354484,10214.411055055934
2014-10-17,211,9884.112236279176,10335.05154639175
2014-10-20,188,9981.673606377117,10435.402500548365
2014-10-21,190,10186.922277057403,10642.136433428383
2014-10-22,192,10072.160165607766,10566.46194340864
2014-10-23,201,10201.746891143846,10689.295898223294
2014-10-24,204,10274.193721895346,10771.550778679535
2014-10-27,192,10240.2940304831,10756.744900197411
2014-10-28,191,10401.017658302924,10880.127220881772
2014-10-29,196,10360.363811644018,10863.676244790524
2014-10-30,206,10434.815389730124,10933.318710243473
2014-10-31,206,10492.300040735969,11058.346128536958
2014-11-03,191,10493.756659001161,11064.378153103751
2014-11-04,188,10438.828687934914,11025.99254222417
2014-11-05,189,10454.91099968369,11095.635007677123
2014-11-06,194,10519.806815085785,11140.052643123492
2014-11-07,195,10539.85051402899,11150.471594647948
2014-11-10,191,10572.369658145242,11185.567010309276
2014-11-11,173,10568.348421614628,11196.260144768588
2014-11-12,178,10592.694769930802,11184.470278569863
2014-11-13,185,10549.408336767816,11197.082693573151
2014-11-14,200,10571.16744364712,11199.824522921694
2014-11-17,190,10532.109043673787,11206.9532792279
2014-11-18,207,10596.009737819844,11271.660451853475
2014-11-19,207,10560.810188856412,11253.564378153102
2014-11-20,202,10634.692559202529,11273.305549462602
2014-11-21,203,10692.896207362355,11333.62579513051
2014-11-24,202,10750.493408037539,11365.431015573588
2014-11-25,205,10711.318720534557,11364.882649703883
2014-11-26,208,10707.964958000905,11386.268918622503
2014-11-28,208,10541.414803193404,11362.14082035534
2014-12-01,207,10388.588347520277,11283.17613511735
2014-12-02,206,10460.212087463522,11355.834612853694
2014-12-03,211,10562.528517985382,11399.97806536521
2014-12-04,212,10516.8366279775,11387.36565036192
2014-12-05,214,10531.986742315654,11406.010089932002
2014-12-08,208,10353.14710690674,11329.787234042553
2014-12-09,200,10429.70579616115,11322.110111866637
2014-12-10,214,10186.110697465534,11140.606492651897
2014-12-11,207,10201.43340135807,11197.082693573151
2014-12-12,207,10080.223061468885,11016.121956569423
2014-12-15,199,9985.661440821741,10940.44746654968
2014-12-16,204,9971.492099249512,10852.708927396357
2014-12-17,186,10234.45072317498,11065.474884843165
2014-12-18,187,10446.309269979793,11339.109453827594
2014-12-19,191,10541.797062527261,11324.85194121518
2014-12-22,184,10551.065795060571,11376.946698837462
2014-12-23,277,10574.869867334774,11392.300943189295
2014-12-24,315,10572.4680477569,11393.397674928712
2014-12-26,315,10614.905291029028,11430.138188199166
2014-12-29,297,10633.293306514724,11445.492432550996
2014-12-30,307,10577.178089356557,11384.07545514367
2014-12-31,308,10482.777770248234,11271.112085983768
2015-01-02,310,10504.67298484699,11265.080061416977
2015-01-05,304,10291.665185693724,11061.636323755209
2015-01-06,309,10215.355170546121,10957.446808510638
2015-01-07,316,10309.486616081014,11093.989910067996
2015-01-08,316,10482.911140702716,11290.853257293265
2015-01-09,316,10410.32684477064,11200.3728887914
2015-01-12,311,10315.676169284292,11112.634349638078
2015-01-13,297,10282.024715816682,11081.377495064706
2015-01-14,296,10235.364481134544,11014.476858960297
2015-01-15,280,10134.40098773185,10913.572055275281
2015-01-16,288,10279.94888907926,11056.701030927834
2015-01-20,284,10282.378790581093,11080.006580390436
2015-01-21,287,10347.53270050689,11136.214082035534
2015-01-22,287,10475.206092999078,11301.820574687432
2015-01-23,354,10408.609097926947,11239.855231410396
2015-01-26,351,10470.4395696261,11266.176793156394
2015-01-27,354,10394.979476807588,11117.569642465452
2015-01-28,354,10211.461102406567,10974.994516341301
2015-01-29,354,10288.561239352028,11076.453169554725
2015-01-30,354,10222.320365462818,10937.15727133143
2015-02-02,344,10381.827086976387,11072.603641149375
2015-02-03,342,10603.649960364672,11232.72647510419
2015-02-04,346,10531.399038136131,11189.953937266942
2015-02-05,349,10687.792985508677,11302.917306426847
2015-02-06,356,10652.697840410916,11271.660451853475
2015-02-09,341,10633.54988771897,11221.210791840314
2015-02-10,344,10695.631177212817,11340.754551436718
2015-02-11,354,10669.982722839597,11347.334941873218
2015-02-12,347,10796.566852975153,11456.459749945163
2015-02-13,347,10875.561702796695,11503.619214740072
2015-02-17,361,10894.648275396168,11521.715288440448
2015-02-18,367,10876.144308229634,11522.812020179863
2015-02-19,275,10849.814287990323,11514.586532134239
2015-02-20,280,10877.38395185541,11583.62579513051
2015-02-23,245,10847.373479553631,11581.980697521385
2015-02-24,246,10858.160705194448,11614.937486290853
2015-02-25,247,10872.130715241117,11605.066900636102
2015-02-26,237,10787.870695401298,11591.357753893397
2015-02-27,241,10753.47980715758,11551.8754112744
2015-03-02,237,10792.97859100584,11624.808071945603
2015-03-03,244,10769.818315801132,11577.100241280981
2015-03-04,249,10732.236107225723,11528.301162535643
2015-03-05,315,10745.334983058401,11540.908093880236
2015-03-06,309,10571.211164396562,11378.591796446588
2015-03-09,376,10567.164615204423,11425.751261241501
2015-03-10,377,10390.691152824671,11240.403597280105
2015-03-11,383,10383.714118634609,11214.082035534107
2015-03-12,383,10489.449533675588,11356.657161658257
2015-03-13,434,10427.819742238133,11286.872121079183
2015-03-16,410,10535.238045456941,11437.815310375081
2015-03-17,402,10518.357808464963,11403.81662645317
2015-03-18,404,10702.281304024324,11540.908093880236
2015-03-19,409,10637.193043444073,11488.264970388242
2015-03-20,430,10748.696725022955,11538.166264531696
2015-03-23,416,10736.684948603417,11515.683263873654
2015-03-24,351,10700.07280828151,11450.97609124808
2015-03-25,356,10545.290805719209,11283.17613511735
2015-03-26,371,10512.462218521443,11256.306207501646
2015-03-27,371,10535.37860449913,11282.079403377933
2015-03-30,370,10641.500154787513,11419.719236674708
2015-03-31,370,10554.473534026074,11319.916648387805
2015-04-01,364,10532.633620280558,11279.885939899099
2015-04-02,365,10574.731728217892,11320.190831322658
2015-04-06,358,10668.530503897813,11396.687870146961
2015-04-07,360,10651.53945982668,11366.527747313006
2015-04-08,361,10705.242341381392,11404.639175257731
2015-04-09,359,10768.066159584147,11455.363018205746
2015-04-10,360,10798.618963682959,11517.876727352488
2015-04-13,350,10756.305781215118,11465.781969730204
2015-04-14,399,10783.937370970385,11487.716604518535
2015-04-15,390,10847.986527421504,11539.26299627111
2015-04-16,387,10840.684995255127,11535.972801052863
2015-04-17,387,10723.565628433025,11403.26826058346
2015-04-20,398,10817.560476300181,11507.457775828032
2015-04-21,393,10818.926175423876,11493.748629085325
2015-04-22,390,10865.586293450267,11550.230313665277
2015-04-23,391,10910.385555148052,11579.293704759815
2015-04-24,398,10919.9822600796,11606.158148716822
2015-04-27,400,10866.547976029655,11557.907435841193
2015-04-28,397,10887.646591874256,11594.647949111648
2015-04-29,397,10839.656999762834,11546.940118447026
2015-04-30,391,10720.658428110579,11431.234919938583
2015-05-01,391,10833.779974705787,11555.16560649265
2015-05-04,343,10859.579560545197,11588.067558675146
2015-05-05,347,10722.230403306636,11455.363018205746
2015-05-06,266,10687.361721949024,11408.203553410835
2015-05-07,271,10725.25543686398,11453.717920596622
2015-05-08,278,10852.658992061146,11604.518534766396
2015-05-11,277,10816.801535206023,11548.859398991004
2015-05-12,234,10785.477541794722,11514.586532134239
2015-05-13,236,10780.840175140633,11516.779995613073
2015-05-14,237,10897.235351203019,11636.872121079183
2015-05-15,256,10935.380651658359,11649.484536082473
2015-05-18,325,10985.375520616411,11685.67668348322
2015-05-19,308,10975.685076291174,11681.83812239526
2015-05-20,308,10976.550149248176,11673.612634349638
2015-05-21,309,11021.43134246667,11707.611318271549
2015-05-22,310,10999.039793288935,11679.644658916428
2015-05-26,289,10882.75285730795,11554.068874753233
2015-05-27,289,10971.308913157376,11663.742048694887
2015-05-28,289,10958.939243038123,11650.581267821892
2015-05-29,294,10876.368494068307,11578.196973020398
2015-06-01,295,10894.871582080417,11601.776705417855
2015-06-02,294,10898.088985861059,11590.26102215398
2015-06-03,295,10944.8623773733,11620.969510857642
2015-06-04,289,10835.229107711331,11522.768150910286
2015-06-05,299,10855.617728396217,11503.070848870368
2015-06-08,357,10773.469207217238,11432.331651677998
2015-06-09,377,10752.052963630404,11430.686554068874
2015-06-10,375,10880.323048410613,11567.77802149594
2015-06-11,376,10893.483608589167,11605.066900636102
2015-06-12,339,10837.056439185013,11516.231629743363
2015-06-15,318,10806.63609165282,11466.87870146962
2015-06-16,332,10862.801244216782,11529.392410616361
2015-06-17,332,10894.99095942114,11548.036850186443
2015-06-18,351,10994.208188006569,11668.128975652555
2015-06-19,351,10963.163655194825,11560.100899320025
2015-06-22,349,11046.567453279376,11619.324413248518
2015-06-23,346,11062.245267730843,11627.549901294144
2015-06-24,342,10971.023239541648,11543.10155735907
2015-06-25,341,10923.666867579981,11508.00614169774
2015-06-26,344,10890.919074017795,11505.812678218907
2015-06-29,351,10650.327566268243,11264.531695547268
2015-06-30,353,10674.548691607626,11288.111427944723
2015-07-01,330,10668.329635396918,11378.591796446588
2015-07-02,329,10624.696860303004,11368.17284492213
2015-07-06,322,10550.83531699391,11335.819258609343
2015-07-07,315,10607.271787803582,11407.10682167142
2015-07-08,301,10416.740188443737,11215.727133143231
2015-07-09,299,10465.233055167753,11236.01667032244
2015-07-10,300,10593.34105907854,11377.495064707171
2015-07-13,300,10704.079267038542,11503.070848870368
2015-07-14,318,10777.850059527242,11552.972143013818
2015-07-15,245,10721.353155344175,11549.133581925862
2015-07-16,242,10762.707469867577,11641.807413906557
2015-07-17,247,10696.650254236662,11651.677999561305
2015-07-20,267,10656.673522628369,11657.710024128099
2015-07-21,266,10626.859359491977,11611.647291072602
2015-07-22,280,10581.32722026441,11590.809388023688
2015-07-23,287,10492.62135148151,11525.553849528405
2015-07-24,286,10326.089396106498,11406.010089932002
2015-07-27,286,10262.364832871608,11339.6578196973
2015-07-28,284,10425.50369787222,11478.942750603203
2015-07-29,282,10508.204770466042,11557.907435841193
2015-07-30,399,10508.507117787025,11560.649265189733
2015-07-31,400,10518.55184318083,11543.10155735907
2015-08-03,399,10451.10424603609,11504.167580609781
2015-08-04,393,10407.75020327115,11481.684579951743
2015-08-05,337,10406.24921241523,11519.521824961614
2015-08-06,341,10319.18782295941,11425.20289537179
2015-08-07,378,10255.40864534463,11403.26826058346
2015-08-10,369,10407.241344882805,11546.940118447026
2015-08-11,363,10296.432463511219,11442.750603202456
2015-08-12,359,10359.292066501765,11456.459749945163
2015-08-13,350,10326.068455940405,11442.202237332747
2015-08-14,356,10360.14517303694,11483.878043430575
2015-08-17,334,10429.787799466827,11548.036850186443
2015-08-18,387,10420.503734762286,11514.586532134239
2015-08-19,387,10320.545953906681,11423.557797762667
2015-08-20,392,10101.329574388914,11185.018644439568
2015-08-21,391,9818.57897537063,10848.322000438693
2015-08-24,395,9421.671551049767,10391.533230971703
2015-08-25,395,9320.643529051065,10269.24764202676
2015-08-26,406,9638.939613915127,10663.522702347005
2015-08-27,405,9913.980512724691,10927.286685676683
2015-08-28,406,9964.702904003523,10927.83505154639
2015-08-31,404,9901.865582577451,10839.548146523359
2015-09-01,407,9609.163819381578,10516.012283395481
2015-09-02,411,9759.897502624997,10715.617459969291
2015-09-03,419,9770.044115856272,10723.294582145207
2015-09-04,433,9636.148605411938,10560.97828471156
2015-09-08,446,9826.010696020032,10826.38736565036
2015-09-09,447,9676.929308552308,10681.618776047377
2015-09-10,494,9713.035454328232,10739.745558236453
2015-09-11,474,9683.041463688704,10788.550120640492
2015-09-14,473,9612.04422788425,10748.519412151787
2015-09-15,474,9696.05156310536,10882.869050230312
2015-09-16,456,9820.117513582984,10977.187979820135
2015-09-17,461,9796.869698030834,10952.511515683263
2015-09-18,472,9645.610590164055,10717.810923448124
2015-09-21,452,9679.544482539208,10773.195876288659
2015-09-22,453,9509.078215990186,10633.36257951305
2015-09-23,455,9399.329295955433,10616.363237552094
2015-09-24,456,9359.24225441678,10577.977626672515
2015-09-25,452,9325.636623698056,10575.235797323974
2015-09-28,341,9036.67774938594,10309.82671638517
2015-09-29,379,8945.979299646331,10315.858740951962
2015-09-30,386,9238.237879198578,10508.335161219564
2015-10-01,386,9279.499728530185,10535.75345470498
2015-10-02,387,9498.998158152792,10693.134459311252
2015-10-05,377,9750.927091876136,10883.417416100021
2015-10-06,339,9744.126362549232,10846.128536959857
2015-10-07,351,9843.000070004095,10934.963807852599
2015-10-08,358,9968.019814143603,11033.669664400088
2015-10-09,360,9972.873054591102,11040.250054836586
2015-10-12,377,9938.745896545746,11050.669006361044
2015-10-13,376,9862.832671214579,10981.026540908091
2015-10-14,367,9840.571427076842,10928.383417416098
2015-10-15,363,9988.608812602668,11096.183373546828
2015-10-16,362,10035.712232876263,11146.633033559992
2015-10-19,345,10024.958681525406,11152.116692257072
2015-10-20,348,10019.318414925034,11137.859179644658
2015-10-21,349,9945.042545180693,11068.765080061416
2015-10-22,349,10027.54235481869,11255.757841631936
2015-10-23,381,10081.307430726889,11379.140162316296
2015-10-26,360,10027.391034991426,11351.173502961174
2015-10-27,361,9994.758664709108,11329.238868172844
2015-10-28,360,10137.006364719997,11458.104847554287
2015-10-29,358,10113.20715664229,11451.52445711779
2015-10-30,357,10129.837949190769,11402.171528844045
2015-11-02,343,10250.337136327536,11537.069532792277
2015-11-03,334,10331.875790860186,11570.519850844483
2015-11-04,321,10280.4003483392,11535.424435183155
2015-11-05,355,10276.180658843487,11523.90875191928
2015-11-06,360,10258.538322063618,11517.876727352488
2015-11-09,308,10169.746988337312,11410.397016889669
2015-11-10,295,10179.504014497425,11436.718578635666
2015-11-11,297,10091.019389461426,11391.752577319587
2015-11-12,297,9932.883949725,11232.72647510419
2015-11-13,292,9825.332645942259,11106.602325071286
2015-11-16,290,9993.940497463682,11275.499012941435
2015-11-17,278,9981.716454247933,11267.273524895809
2015-11-18,279,10141.081318915694,11446.040798420705
2015-11-19,284,10084.597200995939,11436.170212765957
2015-11-20,284,10108.318270803438,11477.88988813336
2015-11-23,309,10098.702715818637,11464.685237990787
2015-11-24,310,10142.08602387318,11480.03948234262
2015-11-25,303,10163.731452384043,11478.394384733492
2015-11-27,264,10160.272506417752,11491.555165606493
2015-11-30,257,10130.222478453907,11443.847334941873
2015-12-01,253,10196.179953893849,11552.972143013818
2015-12-02,257,10061.762561395546,11435.01864443957
2015-12-03,257,9897.060640035037,11274.950647071726
2015-12-04,264,10007.064283777552,11494.845360824742
2015-12-07,234,9866.400931685865,11425.20289537179
2015-12-08,249,9817.6455908234,11348.376837025664
2015-12-09,227,9881.687139280872,11260.144768589602
2015-12-10,227,9885.247357472686,11289.208159684142
2015-12-11,232,9619.565487548165,11070.41017767054
2015-12-14,221,9534.276296518607,11126.38736565036
2015-12-15,222,9643.559106684903,11243.18929589822
2015-12-16,191,9787.49786832455,11407.655187541126
2015-12-17,187,9604.386976557076,11233.823206843605
2015-12-18,249,9498.83148091054,10968.457995174382
2015-12-21,244,9590.884019305397,11058.894494406666
2015-12-22,213,9768.208274256403,11159.245448563279
2015-12-23,214,10024.891278926541,11297.433647729764
2015-12-24,214,10011.014100219983,11278.789208159684
2015-12-28,214,9904.506117123783,11253.016012283395
2015-12-29,214,9948.323396546768,11373.108137749507
2015-12-30,217,9838.073947287783,11292.49835490239
2015-12-31,216,9900.584947610514,11179.534985742488
2016-01-04,169,9809.194760031018,11023.206843606054
2016-01-05,164,9815.012070823706,11041.895152445712
2016-01-06,166,9562.92812885604,10902.61022153981
2016-01-07,170,9302.020295385042,10641.039701688966
2016-01-08,193,9238.180691262683,10524.402281202016
2016-01-11,187,9100.212679035623,10534.656722965563
2016-01-12,192,9109.413212882602,10619.697302039922
2016-01-13,187,8848.023414922693,10354.792717701252
2016-01-14,192,8995.001583026109,10524.786137310814
2016-01-15,192,8806.697817825789,10298.859398991008
2016-01-19,191,8685.545348828466,10312.568545733713
2016-01-20,194,8607.836056594208,10180.41237113402
2016-01-21,194,8748.240554976357,10237.44242158368
2016-01-22,207,8979.03945644757,10447.466549681947
2016-01-25,207,8774.487865854258,10289.537179205965
2016-01-26,207,8960.898428768898,10429.918841851282
2016-01-27,208,8891.359899962317,10316.40710682167
2016-01-28,211,8976.268158465737,10370.146962053082
2016-01-29,213,9225.6344971332,10622.98749725817
2016-02-01,227,9221.860975346992,10619.105066900636
2016-02-02,220,8970.046423192845,10427.72537837245
2016-02-03,226,9072.879974631258,10490.239087519192
2016-02-04,263,9150.571050499751,10506.69006361044
2016-02-05,303,8959.693533941954,10306.53652116692
2016-02-08,299,8761.413104138548,10167.79995613073
2016-02-09,346,8687.882565519623,10168.348322000438
2016-02-10,353,8694.223246488193,10159.574468085106
2016-02-11,357,8558.64635712364,10027.418293485413
2016-02-12,357,8753.573295759274,10234.15222636543
2016-02-16,290,8974.992081061186,10406.887475323534
2016-02-17,298,9130.233228963636,10576.880894933098
2016-02-18,305,9089.934108319358,10533.559991226144
2016-02-19,307,9067.075525752209,10528.624698398771
2016-02-22,309,9222.19305424636,10681.070410177668
2016-02-23,310,9085.187050320936,10546.172406229434
2016-02-24,320,9146.453809203238,10594.428602763763
2016-02-25,327,9243.477360052382,10722.746216275498
2016-02-26,342,9290.842354540178,10698.02588286905
2016-02-29,340,9239.586937195923,10614.169774073262
2016-03-01,340,9453.581000336206,10863.676244790524
2016-03-02,345,9562.492990093586,10912.48080719456
2016-03-03,417,9636.266715341137,10954.979162096952
2016-03-04,424,9683.140618150519,10990.897126562842
2016-03-07,487,9742.1718144235,10999.670980478173
2016-03-08,468,9565.592193648783,10879.578855012065
2016-03-09,486,9621.427776646091,10933.318710243473
2016-03-10,480,9607.295587735307,10942.092564158806
2016-03-11,480,9783.95594720207,11118.666374204868
2016-03-14,483,9785.167017654427,11104.408861592454
2016-03-15,486,9715.028654484211,11086.31278789208
2016-03-16,477,9802.58769615114,11150.471594647948
2016-03-17,469,9901.283350647831,11221.210791840314
2016-03-18,467,9975.931252389506,11207.501645097609
2016-03-21,488,9973.162824237723,11223.404255319147
2016-03-22,654,9938.73386509874,11217.372230752359
2016-03-23,653,9788.66172238231,11143.298969072164
2016-03-24,664,9801.773425772222,11138.407545514367
2016-03-28,662,9810.341111137683,11144.987935950865
2016-03-29,667,9941.185544224738,11248.124588725597
2016-03-30,649,9991.119925654424,11297.433647729764
2016-03-31,667,9980.880302211877,11270.015354244351
2016-04-01,667,9996.212512810942,11346.786576003507
2016-04-04,623,9943.488789192705,11310.046062733054
2016-04-05,589,9840.483178266697,11197.038824303574
2016-04-06,591,9945.883953098228,11319.368282518095
2016-04-07,609,9814.276822898219,11183.921912700152
2016-04-08,564,9828.913320196654,11214.03816626453
2016-04-11,553,9828.776678245731,11187.765957446809
2016-04-12,556,9932.813830752451,11291.94998903268
2016-04-13,559,10095.32727123863,11406.05395920158
2016-04-14,561,10085.95719455442,11406.558455801709
2016-04-15,568,10078.322538116798,11393.946040798419
2016-04-18,560,10146.35033837795,11473.96358850625
2016-04-19,576,10207.222802645592,11510.199605176575
2016-04-20,571,10248.906785119087,11521.166922570737
2016-04-21,571,10212.556204993229,11459.201579293704
2016-04-22,611,10240.22105750322,11459.201579293704
2016-04-25,594,10179.433531076758,11439.460407984208
2016-04-26,578,10247.495906382985,11456.415880675586
2016-04-27,577,10281.986770503347,11480.03948234262
2016-04-28,580,10184.972194041797,11375.71287563062
2016-04-29,590,10117.8700124984,11314.476858960299
2016-05-02,540,10170.476474083758,11404.364992322877
2016-05-03,552,10045.606175978302,11305.066900636102
2016-05-04,503,10002.399604100774,11242.048694889228
2016-05-05,505,9957.35006321842,11239.855231410396
2016-05-06,525,9991.83044920108,11280.982671638516
2016-05-09,511,10006.789447208923,11290.26102215398
2016-05-10,511,10117.932118181188,11430.686554068874
2016-05-11,524,10021.473803701356,11323.755209475761
2016-05-12,522,9989.167057541496,11327.045404694012
2016-05-13,523,9903.491537547234,11228.339548146521
2016-05-16,505,10005.138787677928,11339.109453827594
2016-05-17,511,9921.470828456304,11233.318710243473
2016-05-18,490,9954.976981495829,11236.565036192145
2016-05-19,318,9879.792919833628,11197.631059442858
2016-05-20,355,9936.957613669154,11268.370256635228
2016-05-23,349,9926.926922031473,11253.016012283395
2016-05-24,347,10051.094947217574,11398.881333625794
2016-05-25,365,10135.234828982631,11476.20092125466
2016-05-26,370,10126.692482360426,11479.491116472911
2016-05-27,407,10175.81734923334,11528.844044746656
2016-05-31,399,10181.562773429932,11506.909409958324
2016-06-01,401,10193.175188665227,11530.48914235578
2016-06-02,395,10267.355157702443,11565.584558017108
2016-06-03,393,10217.414842031127,11531.037508225489
2016-06-06,358,10315.583233752292,11589.712656284273
2016-06-07,371,10356.576774267376,11607.808729984645
2016-06-08,371,10390.169681578012,11645.645974994517
2016-06-09,370,10350.23849877723,11629.743364772976
2016-06-10,378,10233.525088325438,11519.521824961614
2016-06-13,367,10147.41677944587,11430.642684799297
2016-06-14,364,10097.501892509525,11408.203553410835
2016-06-15,365,10083.95420372477,11392.300943189295
2016-06-16,357,10112.24641257191,11426.299627111208
2016-06-17,361,10085.245818284438,11324.85194121518
2016-06-20,506,10187.955875449128,11397.784601886378
2016-06-21,466,10206.316475579924,11430.138188199166
2016-06-22,465,10177.053988465921,11411.493748629084
2016-06-23,467,10349.057132118522,11560.100899320025
2016-06-24,468,9949.69751981741,11138.955911384073
2016-06-27,464,9706.438764262273,10945.382759377057
2016-06-28,458,9866.619236811908,11142.778021495942
2016-06-29,432,10046.276312616847,11332.529063391092
2016-06-30,424,10191.583164712265,11486.894055713972
2016-07-01,434,10232.770586937995,11511.340206185567
2016-07-05,391,10162.280300735258,11428.493090590042
2016-07-06,387,10218.455097122383,11497.038824303574
2016-07-07,398,10232.796843539745,11489.690721649484
2016-07-08,407,10419.868068222877,11661.000219346346
2016-07-11,392,10469.79939178373,11702.127659574468
2016-07-12,426,10587.27296692781,11787.12436937925
2016-07-13,443,10581.47146675944,11785.479271770122
2016-07-14,455,10634.88283534712,11851.283176135117
2016-07-15,456,10623.528521706328,11835.380565913578
2016-07-18,458,10652.092911470718,11867.141917087078
2016-07-19,487,10622.687489822629,11855.121737223073
2016-07-20,480,10702.818243968752,11904.200482561964
2016-07-21,482,10649.429335006258,11859.234481245887
2016-07-22,485,10699.707888689756,11912.700153542444
2016-07-25,455,10663.636316508633,11880.346567229655
2016-07-26,423,10699.83229952726,11885.830225926737
2016-07-27,414,10674.93356359287,11873.217810923448
2016-07-28,408,10685.131691310404,11886.926957666155
2016-07-29,410,10699.163729520658,11906.119763105944
2016-08-01,411,10652.972747285132,11896.249177451195
2016-08-02,411,10578.73075565209,11819.982452292168
2016-08-03,418,10639.38081163671,11854.573371353368
2016-08-04,413,10618.804575842838,11867.169335380566
2016-08-05,406,10728.799550472912,11964.24654529502
2016-08-08,409,10711.593202569638,11957.117788988813
2016-08-09,423,10667.10176697166,11964.24654529502
2016-08-10,426,10614.376944513773,11934.634788330774
2016-08-11,427,10674.664490677817,11990.019741171309
2016-08-12,428,10673.22060685568,11979.60078964685
2016-08-15,424,10754.27439486985,12014.147839438472
2016-08-16,425,10709.786898417171,11952.182496161438
