Date,OpenPositions,CumPortfolio,CumSPY
2012-09-05,1,10903.779636482437,10677.42668788361
2012-09-06,1,11172.585805164303,10894.142608168524
2012-09-07,1,11608.736990623598,10936.576494657877
2012-09-10,1,11476.969260877586,10874.441160869894
2012-09-11,1,11674.620855496603,10904.751079790862
2012-09-12,1,11743.14007496453,10941.122982496021
2012-09-13,1,11948.69773336831,11107.82753656134
2012-09-14,2,12242.447423306547,11157.081154807911
2012-09-17,2,12100.473520212145,11119.193756156703
2012-09-18,2,12122.345044892993,11110.100780480412
2012-09-19,2,12220.387488807006,11116.162764264605
2012-09-20,2,12158.917941461172,11116.920512237632
2012-09-21,2,12096.840093556502,11053.2696825036
2012-09-24,2,11969.55987075852,11036.220353110557
2012-09-25,1,11796.541543713229,10919.14829127832
2012-09-26,1,11808.221398478237,10858.149579449873
2012-09-27,1,11887.726374773381,10960.066681821625
2012-09-28,1,11754.441907718145,10909.297567629006
2012-10-01,1,11775.491725715689,10937.713116617413
2012-10-02,1,11574.400765287835,10949.458210199287
2012-10-03,1,11560.373762675314,10994.165340607713
2012-10-04,1,11632.855923585434,11072.592255815716
2012-10-05,1,11773.144577868174,11073.728877775251
2012-10-08,1,11752.113388028152,11035.993028718647
2012-10-09,1,11574.400765287834,10926.725771008561
2012-10-10,1,11485.544453917673,10857.01295749034
2012-10-11,1,11406.039477622531,10863.074941274534
2012-10-12,1,11385.008287782508,10827.460786542395
2012-10-15,1,11459.818968382628,10917.632795332273
2012-10-16,1,11630.508775737924,11028.263999393801
2012-10-17,1,11656.234261272975,11078.275365613397
2012-10-18,1,11789.518728328212,11049.480942638478
2012-10-19,1,11536.995424987777,10865.317875274684
2012-10-22,1,11635.203071432948,10866.863681139654
2012-10-23,1,10580.644446071095,10716.07183450784
2012-10-24,1,10501.139469775952,10685.761915586878
2012-10-25,1,10561.923147763548,10716.829582480867
2012-10-26,1,10564.270295611062,10710.767598696673
2012-10-31,1,10409.93601055828,10710.767598696673
2012-11-01,1,10522.189287773494,10822.914298704252
2012-11-02,1,10323.426847035635,10726.680306130182
2012-11-05,1,10365.52648303072,10748.548912631659
2012-11-06,1,10416.9588259433,10832.765022353566
2012-11-07,1,10248.597538277996,10587.254679093734
2012-11-08,1,10115.331699380278,10459.953019625671
2012-11-09,1,10134.034369530309,10469.045995301962
2012-11-12,1,10084.930546307722,10477.002349018716
2012-11-13,0,10084.930546307722,10441.009320300067
2012-11-14,0,10084.930546307722,10300.060619837843
2012-11-15,0,10084.930546307722,10282.639993938017
2012-11-16,0,10084.930546307722,10333.409108130636
2012-11-19,0,10084.930546307722,10542.547548685307
2012-11-20,0,10084.930546307722,10547.094036523453
2012-11-21,0,10084.930546307722,10566.79548382208
2012-11-23,0,10084.930546307722,10710.767598696673
2012-11-26,0,10084.930546307722,10688.03515950595
2012-11-27,0,10084.930546307722,10634.227475941503
2012-11-28,0,10084.930546307722,10719.10282639994
2012-11-29,0,10084.930546307722,10769.114192619536
2012-11-30,0,10084.930546307722,10771.76631052512
2012-12-03,0,10084.930546307722,10718.322345987724
2012-12-04,0,10084.930546307722,10703.190118966433
2012-12-05,0,10084.930546307722,10722.133818292037
2012-12-06,0,10084.930546307722,10758.505720997196
2012-12-07,0,10084.930546307722,10791.467757823748
2012-12-10,0,10084.930546307722,10795.862696067288
2012-12-11,0,10084.930546307722,10868.379177085702
2012-12-12,0,10084.930546307722,10874.441160869894
2012-12-13,0,10084.930546307722,10807.759339243768
2012-12-14,0,10084.930546307722,10767.985148139729
2012-12-17,0,10084.930546307722,10894.142608168524
2012-12-18,1,10143.689354722344,11015.38228385239
2012-12-19,1,10134.652307594852,10933.54550276578
2012-12-20,1,10243.114875210695,10996.438584526786
2012-12-21,1,10152.72640184984,10819.883306812155
2012-12-24,1,10132.384044770024,10786.54239599909
2012-12-26,1,10188.87459035982,10741.077517617641
2012-12-27,1,10184.356066796074,10726.801545805863
2012-12-28,1,10103.00464056271,10610.744866257482
2012-12-31,1,10163.68967216985,10791.088883837236
2013-01-02,1,10365.133013517781,11067.66689399106
2013-01-03,2,10256.810879600036,11042.971887550202
2013-01-04,2,10241.965802279954,11091.157081154808
2013-01-07,2,10260.102979295189,11060.80927483519
2013-01-08,2,10176.452480635257,11028.991437447903
2013-01-09,2,10248.22910827953,11057.05842236872
2013-01-10,2,10236.859348769864,11144.957187239526
2013-01-11,2,10208.744040931359,11144.1994392665
2013-01-14,2,10258.204599535691,11136.62195953626
2013-01-15,2,10332.721391232899,11144.1994392665
2013-01-16,3,10383.001467835218,11142.683943320453
2013-01-17,3,10558.58499257542,11214.670000757747
2013-01-18,3,10709.4533081091,11239.675683867546
2013-01-22,3,10722.677993455281,11300.29552170948
2013-01-23,3,10814.32844816762,11318.48147306206
2013-01-24,3,10791.590055229773,11321.512464954156
2013-01-25,3,10826.425187916475,11385.163294688187
2013-01-28,3,10771.962643637133,11371.52383117375
2013-01-29,3,10776.668773143088,11416.230961582176
2013-01-30,3,10756.778296715802,11371.52383117375
2013-01-31,4,10709.026674142468,11343.487156171856
2013-02-01,4,10837.476501035253,11460.18034401758
2013-02-04,4,10718.069204200589,11330.984314616959
2013-02-05,4,10809.975273117474,11445.783132530121
2013-02-06,4,10794.991946338956,11454.118360233386
2013-02-07,4,10783.553522201086,11438.963400772904
2013-02-08,4,10758.100961764125,11502.614230506933
2013-02-11,4,10774.319129741312,11500.340986587862
2013-02-12,4,10793.2625026167,11519.284685913466
2013-02-13,4,10738.633583366573,11529.211184360081
2013-02-14,5,10772.732824252378,11539.743881185119
2013-02-15,5,10801.432176365437,11526.104417670684
2013-02-19,4,10847.271312048892,11612.48768659544
2013-02-20,5,10808.477186134392,11467.757823747821
2013-02-21,5,10713.32854951761,11398.045010229596
2013-02-22,5,10730.482119476372,11509.433962264151
2013-02-25,5,10495.242402668957,11290.444798060167
2013-02-26,5,10468.38459174929,11367.73509130863
2013-02-27,5,10542.24397191092,11510.9494582102
2013-02-28,5,10584.23963607402,11488.217019019476
2013-03-01,5,10689.110545738336,11526.104417670684
2013-03-04,4,10776.033120547489,11587.48200348564
2013-03-05,5,10825.738110641187,11691.293475789953
2013-03-06,6,10809.759125630917,11707.20618322346
2013-03-07,6,10892.062972622667,11728.120027278928
2013-03-08,6,10946.022981350334,11778.434492687733
2013-03-11,6,10975.393275104012,11823.141623096159
2013-03-12,6,10915.308799039216,11796.620444040313
2013-03-13,6,10894.36743958409,11813.669773433357
2013-03-14,7,10934.433920630929,11876.18398120785
2013-03-15,7,10938.040636459054,11807.986663635676
2013-03-18,8,10858.239042016454,11742.820337955594
2013-03-19,8,10835.933889714739,11715.541410926726
2013-03-20,8,10973.164623003093,11797.378192013337
2013-03-21,8,10959.226154783304,11696.521936803822
2013-03-22,8,11040.90856667786,11790.558460256118
2013-03-25,8,11000.853494904479,11741.304842009547
2013-03-26,8,11074.3802214174,11835.265590664545
2013-03-27,8,11029.410709817905,11835.265590664545
2013-03-28,8,11095.929693386091,11871.637493369704
2013-04-01,7,11082.381629302825,11824.657119042207
2013-04-02,7,11100.732466282947,11883.003712965068
2013-04-03,7,10928.988138650959,11762.521785254223
2013-04-04,7,10958.343230143897,11810.259907554748
2013-04-05,7,10923.333443545805,11757.06599984845
2013-04-08,7,11052.342928862789,11836.781086610596
2013-04-09,8,11128.45344836644,11877.699477153898
2013-04-10,8,11189.497360253017,12023.187087974538
2013-04-11,8,11205.608500358956,12062.589982571797
2013-04-12,8,11220.01262150774,12033.037811623855
2013-04-15,7,10978.020283886122,11754.035007956354
2013-04-16,7,11172.852735926981,11927.710843373494
2013-04-17,7,10967.668882941201,11753.428809577936
2013-04-18,7,10976.771638394788,11679.927256194589
2013-04-19,7,11085.510956311718,11781.465484579827
2013-04-22,7,11183.599991327515,11833.750094718496
2013-04-23,8,11356.346211494621,11955.747518375389
2013-04-24,8,11404.49344028861,11963.324998105629
2013-04-25,9,11475.170030634374,12011.820868379176
2013-04-26,9,11492.166055405987,11990.603925134503
2013-04-29,9,11664.29230005748,12070.925210275063
2013-04-30,10,11825.598438893234,12099.71963324998
2013-05-01,10,11647.419166013155,11993.634917026597
2013-05-02,10,11710.878089354695,12105.023869061151
2013-05-03,11,11890.328876382157,12227.62749109646
2013-05-06,10,11950.171093472072,12258.846707585059
2013-05-07,11,12038.63112988726,12320.974463893308
2013-05-08,11,12089.746785252928,12377.055391376827
2013-05-09,11,11999.430057587113,12342.274759415019
2013-05-10,11,12168.239570906511,12382.359627187998
2013-05-13,11,12157.21775083919,12392.210350837311
2013-05-14,11,12233.04209112764,12520.269758278395
2013-05-15,9,12236.741829274686,12587.330453891036
2013-05-16,9,12238.87793690834,12528.604985981663
2013-05-17,9,12380.64946052032,12649.844661665531
2013-05-20,9,12494.896918912955,12649.086913692507
2013-05-21,10,12552.625998448282,12667.272865045084
2013-05-22,10,12254.555838641296,12573.312116390089
2013-05-23,10,12214.762664538128,12536.940213684928
2013-05-24,10,12234.338798118248,12526.180192467984
2013-05-28,11,12329.709309236501,12601.348791391983
2013-05-29,11,12282.016654526373,12519.512010305372
2013-05-30,11,12343.557705364,12565.734636659849
2013-05-31,12,12209.81987643459,12385.011745093581
2013-06-03,12,12216.309801313417,12453.587936652268
2013-06-04,12,12020.257114682323,12393.725846783362
2013-06-05,12,11874.025506402244,12220.353110555428
2013-06-06,12,11979.015409827307,12330.832765022353
2013-06-07,13,12137.826699687712,12487.68659543836
2013-06-10,12,12156.482662681905,12487.68659543836
2013-06-11,12,11970.817921292499,12358.717890429645
2013-06-12,12,11889.928175788638,12256.573463665985
2013-06-13,12,12088.69465187279,12442.97946502993
2013-06-14,13,11990.771567820953,12364.55254982193
2013-06-17,13,12103.12592847934,12460.407668409487
2013-06-18,14,12141.751963105902,12558.536030916119
2013-06-19,13,12007.389217156007,12385.390619080092
2013-06-20,13,11687.208307547313,12078.502690005304
2013-06-21,13,11637.018474420725,12053.497006895506
2013-06-24,11,11405.098309897163,11901.189664317648
2013-06-25,11,11561.368757998725,12015.988482230809
2013-06-26,11,11661.081451844932,12134.576040009093
2013-06-27,11,11747.078900025188,12205.804349473367
2013-06-28,11,11712.859688779397,12155.792983253768
2013-07-01,10,11800.732743050288,12227.021292718044
2013-07-02,11,11707.503849566916,12215.65507312268
2013-07-03,10,11583.702856548849,12220.95930893385
2013-07-05,10,11875.936621408919,12352.807456240056
2013-07-08,9,11889.000429058522,12422.89914374479
2013-07-09,9,12108.586497628334,12512.692278548155
2013-07-10,8,12042.381060346774,12517.390315980905
2013-07-11,8,12274.584531681383,12687.732060316739
2013-07-12,8,12288.006017381347,12693.036296127906
2013-07-15,8,12334.392799190433,12746.836402212624
2013-07-16,8,12175.763972014844,12694.172918087444
2013-07-17,8,12338.470561032167,12726.384784420701
2013-07-18,8,12468.26887523075,12796.090020459196
2013-07-19,8,12459.369995818037,12818.822459649919
2013-07-22,8,12507.887617829436,12843.82814275972
2013-07-23,8,12373.710288978502,12816.549215730847
2013-07-24,7,12269.775283002886,12769.568841403348
2013-07-25,7,12292.043239985713,12800.63650829734
2013-07-26,7,12294.256696079115,12814.275971811778
2013-07-29,9,12352.775682848656,12774.873077214519
2013-07-30,8,12124.487119311852,12774.721527619913
2013-07-31,8,12055.141767725368,12783.96605289081
2013-08-01,8,12188.468523366057,12931.726907630524
2013-08-02,8,12204.725299013031,12953.701598848222
2013-08-05,8,12197.685527235344,12934.757899522618
2013-08-06,7,12099.777424803808,12861.256346139273
2013-08-07,7,12090.366239963252,12819.580207622945
2013-08-08,7,12335.239475278711,12866.560581950444
2013-08-09,7,12334.309219198789,12829.430931272258
2013-08-12,7,12441.984286978153,12814.351746609076
2013-08-13,6,12422.743183606777,12852.163370462986
2013-08-14,6,12375.185539430826,12786.239296809883
2013-08-15,6,12358.786991347977,12607.410775176175
2013-08-16,6,12305.457931762663,12565.734636659849
2013-08-19,6,12222.309173441648,12485.413351519286
2013-08-20,6,12184.027095418254,12546.790937334245
2013-08-21,6,11997.987032768207,12469.500644085778
2013-08-22,6,12182.760179489125,12583.162840039404
2013-08-23,7,12313.327469738033,12625.596726528756
2013-08-26,7,12319.580346563944,12578.616352201258
2013-08-27,7,12054.207410617302,12376.297643403805
2013-08-28,7,12033.147736615887,12420.247025839206
2013-08-29,7,12065.553680159506,12439.948473137834
2013-08-30,7,12026.118663656109,12400.545578540577
2013-09-03,5,12041.928507675324,12456.618928544365
2013-09-04,5,12020.125860292195,12559.672652875654
2013-09-05,5,12054.284913957637,12575.585360309162
2013-09-06,5,11984.805830155658,12581.647344093353
2013-09-09,5,12158.50295705461,12702.432370993407
2013-09-10,6,12372.988093085003,12796.090020459196
2013-09-11,6,12394.783181739882,12836.250663029476
2013-09-12,6,12416.346581387425,12802.152004243388
2013-09-13,6,12435.805353036256,12830.946427218309
2013-09-16,7,12509.76507150703,12905.205728574676
2013-09-17,8,12592.151559958653,12962.794574524512
2013-09-18,7,12778.952012755411,13112.9044479806
2013-09-19,7,12730.232869341604,13090.853981965598
2013-09-20,7,12497.765587521799,12936.273395468666
2013-09-23,7,12392.417838790905,12876.411305599757
2013-09-24,7,12331.42333746049,12846.10138667879
2013-09-25,5,12346.351054374527,12808.971736000605
2013-09-26,5,12383.477473324283,12858.225354247177
2013-09-27,5,12391.600985974756,12799.04523755399
2013-09-30,6,12309.640562468208,12730.923694779114
2013-10-01,6,12405.904039516143,12831.704175191331
2013-10-02,6,12397.373840766359,12819.580207622945
2013-10-03,6,12296.869175608315,12701.371523831176
2013-10-04,6,12429.22271562964,12797.605516405243
2013-10-07,6,12246.98495883176,12686.974312343715
2013-10-08,6,12061.09198905177,12539.213457603999
2013-10-09,6,12120.42809252824,12548.30643328029
2013-10-10,6,12467.90679888794,12818.822459649919
2013-10-11,6,12670.649045675062,12901.416988709556
2013-10-14,6,12786.348498872254,12952.943850875197
2013-10-15,6,12625.330260268365,12858.9831022202
2013-10-16,5,12789.486774184455,13038.569371826929
2013-10-17,5,12931.501385323276,13125.71038872471
2013-10-18,5,12940.771369276004,13214.215351973935
2013-10-21,5,12948.266561855353,13215.124649541563
2013-10-22,4,12827.651263936617,13291.657194817004
2013-10-23,4,12703.809828619505,13228.006365082974
2013-10-24,4,12790.06419667044,13271.955747518376
2013-10-25,4,12982.985270349624,13332.57558536031
2013-10-28,4,13076.056972486023,13353.792528604987
2013-10-29,4,13139.825907811035,13425.020838069257
2013-10-30,4,13041.890028353655,13358.339016443131
2013-10-31,4,12983.31931186997,13320.451617791921
2013-11-01,4,13018.769666375365,13352.27703265894
2013-11-04,4,13015.867816090911,13399.257406986439
2013-11-05,4,13150.328530555835,13356.823520497082
2013-11-06,5,13331.194200902266,13425.020838069257
2013-11-07,5,13141.224320656675,13255.285292111845
2013-11-08,5,13248.873204065942,13434.113813745547
2013-11-11,4,13144.276177370819,13436.38705766462
2013-11-12,4,13211.943991161017,13409.108130635752
2013-11-13,4,13408.815410319736,13516.708342805183
2013-11-14,4,13447.960250555136,13584.147912404336
2013-11-15,3,13592.24256597719,13643.25225430022
2013-11-18,3,13426.00816794077,13595.514131999695
2013-11-19,3,13337.36832897093,13565.961961051753
2013-11-20,3,13329.09420967913,13523.5280745624
2013-11-21,3,13475.903470440211,13632.64378267788
2013-11-22,3,13435.193585582796,13700.841100250056
2013-11-25,3,13470.366220800908,13687.201636735623
2013-11-26,3,13618.300897410694,13690.990376600743
2013-11-27,2,13715.432366043873,13724.331287413806
2013-11-29,2,13696.297263666575,13715.238311737516
2013-12-02,2,13530.299451942938,13679.62415700538
2013-12-03,5,13426.544149349618,13620.519815109496
2013-12-04,6,13328.873424102218,13619.004319163445
2013-12-05,6,13291.790285631429,13559.142229294537
2013-12-06,9,13461.866955458836,13710.69182389937
2013-12-09,11,13460.660715184698,13745.548230658484
2013-12-10,15,13357.82471156621,13696.294612411912
2013-12-11,16,13156.403925508193,13542.471773888004
2013-12-12,18,13200.876320154879,13497.764643479579
2013-12-13,18,13293.04680314947,13496.249147533532
2013-12-16,23,13373.005765935142,13580.056073350004
2013-12-17,27,13096.348448069148,13537.167538076836
2013-12-18,30,13228.222520671005,13768.280669849206
2013-12-19,34,13116.61601592377,13752.367962415701
2013-12-20,36,13253.098617832342,13757.672198226868
2013-12-23,42,13361.660109981705,13831.173751610215
2013-12-24,47,13416.348637391475,13861.483670531183
2013-12-26,50,13495.168499495187,13931.575358035918
2013-12-27,55,13510.951331956649,13930.817610062893
2013-12-30,60,13505.987399104986,13928.923240130332
2013-12-31,83,13546.961896765488,13994.847313783435
2014-01-02,84,13468.225038249924,13860.725922558157
2014-01-03,85,13475.647164966047,13858.073804652571
2014-01-06,95,13424.508343543346,13818.292036068804
2014-01-07,97,13509.570683066411,13903.159809047509
2014-01-08,101,13490.465109238141,13906.190800939608
2014-01-09,320,13491.70751719936,13915.283776615897
2014-01-10,325,13554.498934556948,13953.171175267105
2014-01-13,330,13387.514846323842,13767.144047889673
2014-01-14,334,13541.187946786617,13917.55702053497
2014-01-15,338,13599.065136751069,13992.574069864362
2014-01-16,345,13609.357545187526,13974.388118511783
2014-01-17,349,13574.723959575265,13914.904902629385
2014-01-21,353,13626.836782328799,13956.202167159205
2014-01-22,355,13668.209495344634,13965.295142835494
2014-01-23,358,13539.709722524498,13850.875198908843
2014-01-24,365,13251.18448682027,13555.353489429415
2014-01-27,373,13168.807319735539,13488.671667803286
2014-01-28,382,13269.37767453833,13568.99295294385
2014-01-29,389,13143.713065386873,13438.660301583694
2014-01-30,402,13287.496144528848,13581.116920512237
2014-01-31,409,13202.525685212528,13501.5533833447
2014-02-03,416,12883.920736889188,13197.696446162006
2014-02-04,420,12987.117165579442,13289.762824884443
2014-02-05,426,12946.799418055365,13273.471243464423
2014-02-06,448,13104.068217681646,13448.511025233007
2014-02-07,458,13275.296892898963,13615.215579298325
2014-02-10,460,13296.780988179433,13640.221262408124
2014-02-11,472,13442.284402372536,13789.497613093885
2014-02-12,477,13460.513231295168,13796.3173448511
2014-02-13,482,13556.158437419976,13867.545654315374
2014-02-14,492,13601.581586548895,13944.078199590816
2014-02-18,484,13656.477156220799,13960.748654997347
2014-02-19,482,13567.404123051501,13868.3034022884
2014-02-20,497,13656.592367914262,13950.140183375008
2014-02-21,503,13655.431470741056,13934.227475941501
2014-02-24,511,13737.19352328399,14011.517769189968
2014-02-25,510,13709.12773890383,14006.2135333788
2014-02-26,510,13743.259382592003,14006.971281351822
2014-02-27,521,13802.391761278925,14080.472834735167
2014-02-28,530,13832.358110060386,14116.086989467303
2014-03-03,515,13719.21787970914,14016.822005001135
2014-03-04,643,13935.596448940643,14213.836477987423
2014-03-05,638,13943.499982368614,14226.718193528834
2014-03-06,641,13971.17372152583,14259.301356368873
2014-03-07,646,13974.240892081412,14265.363340153066
2014-03-10,453,13857.882972682053,14257.785860422822
2014-03-11,453,13777.902300973843,14187.315298931575
2014-03-12,454,13782.150923496183,14191.104038796695
2014-03-13,458,13617.124491976356,14031.97696446162
2014-03-14,472,13594.913352204498,13992.574069864362
2014-03-17,464,13706.490512164528,14119.1179813594
2014-03-18,466,13802.874571850776,14219.898461771614
2014-03-19,466,13727.964405850718,14144.123664469196
2014-03-20,472,13760.95537296336,14226.490869136926
2014-03-21,485,13719.652482344118,14109.267257710086
2014-03-24,493,13626.45273438463,14050.920663787225
2014-03-25,489,13660.553068954627,14117.602485413352
2014-03-26,481,13545.875473218352,14016.064257028114
2014-03-27,490,13501.242895989344,13986.512086080173
2014-03-28,498,13552.334442229318,14055.46715162537
2014-03-31,480,13708.80217411982,14170.644843525042
2014-04-01,478,13852.233953402256,14264.605592180042
2014-04-02,471,13907.44890150205,14312.343714480565
2014-04-03,476,13858.641463935719,14293.40001515496
2014-04-04,484,13664.48689376795,14124.42221717057
2014-04-07,450,13482.750092940878,13968.32613472759
2014-04-08,448,13560.266595916815,14025.914980677428
2014-04-09,444,13706.102656476787,14176.706827309237
2014-04-10,448,13412.718611556691,13878.532999924224
2014-04-11,450,13275.440237230814,13753.883458361748
2014-04-14,440,13371.010510856831,13862.248995983937
2014-04-15,431,13424.605729375935,13957.717663105252
2014-04-16,434,13558.14928858949,14103.584147912405
2014-04-17,437,13526.484169229187,14123.664469197543
2014-04-21,422,13533.764498783024,14172.918087444115
2014-04-22,420,13608.914021302944,14237.32666515117
2014-04-23,406,13569.95024606441,14203.985754338106
2014-04-24,414,13567.881806705333,14232.780177313027
2014-04-25,420,13428.906702781445,14116.086989467303
2014-04-28,402,13445.477242016872,14160.415245889217
2014-04-29,420,13510.204106237323,14226.718193528834
2014-04-30,424,13530.870763515237,14269.152080018186
2014-05-01,426,13538.928896641506,14270.288701977723
2014-05-02,434,13548.311229514355,14250.208380692582
2014-05-05,305,13554.14181267198,14277.48730772145
2014-05-06,310,13426.292110469643,14153.216640145487
2014-05-07,285,13478.577538699312,14236.568917178147
2014-05-08,303,13469.80965228617,14221.035083731153
2014-05-09,305,13517.637828908159,14242.63090096234
2014-05-12,294,13712.137968007906,14380.919906039251
2014-05-13,306,13686.474733290865,14394.180495567174
2014-05-14,305,13591.221182182328,14325.983177994998
2014-05-15,310,13478.926332538427,14200.197014472986
2014-05-16,322,13522.862875079316,14249.450632719558
2014-05-19,307,13605.687420165243,14301.735242858227
2014-05-20,297,13479.9335808304,14211.56323406835
2014-05-21,292,13568.151182623305,14331.287413806169
2014-05-22,299,13617.65482519272,14366.14382056528
2014-05-23,304,13714.450079100616,14423.732666515116
2014-05-27,289,13804.875937334222,14512.389179358946
2014-05-28,279,13793.388145631032,14501.780707736607
2014-05-29,280,13863.067862390151,14576.797757066
2014-05-30,294,13840.167777769355,14600.28794422975
2014-06-02,286,13819.34026229406,14616.57952564977
2014-06-03,284,13813.532022647123,14609.380919906042
2014-06-04,286,13866.616924868644,14638.933090853983
2014-06-05,289,13995.847887870237,14734.409335455028
2014-06-06,296,14096.21723236373,14804.501022959765
2014-06-09,280,14085.292589884504,14820.03485640676
2014-06-10,284,14070.304566741745,14821.550352352808
2014-06-11,273,14011.073433467067,14770.023490187163
2014-06-12,277,13941.958512698675,14665.454269909827
2014-06-13,282,13960.35090196328,14710.161400318253
2014-06-16,273,13984.894843425564,14722.285367886641
2014-06-17,273,14049.137866925912,14763.203758429949
2014-06-18,282,14118.31858773256,14871.18284458589
2014-06-19,296,14158.140552064646,14888.232173978935
2014-06-20,310,14201.756340022406,14847.31378343563
2014-06-23,297,14189.59521741831,14842.767295597483
2014-06-24,298,14051.978591722913,14753.353034780632
2014-06-25,300,14104.718190945337,14820.03485640676
2014-06-26,308,14100.075027735795,14809.426384784421
2014-06-27,315,14156.479405945245,14838.220807759339
2014-06-30,277,14195.011150972816,14830.643328029098
2014-07-01,275,14261.493213421332,14929.908312495263
2014-07-02,274,14252.641612810741,14945.063271955747
2014-07-03,278,14347.640140801146,15018.564825339092
2014-07-07,246,14205.66246632753,14966.280215200424
2014-07-08,246,14080.89814387487,14870.046222626357
2014-07-09,248,14118.946392171792,14936.728044252483
2014-07-10,253,14011.996282596692,14877.623702356597
2014-07-11,258,14021.883088082332,14898.08289762825
2014-07-14,221,14116.698054621475,14973.099946957642
2014-07-15,210,14052.068789085868,14945.063271955747
2014-07-16,213,14071.118325397209,15000.378873986512
2014-07-17,214,13929.354692240931,14829.885580056074
2014-07-18,215,14066.846487613702,14981.427597181178
2014-07-21,200,14027.850616832382,14953.398499659013
2014-07-22,200,14122.79665307817,15018.564825339092
2014-07-23,200,14119.917470441755,15051.905736152155
2014-07-24,211,14050.600280786544,15052.663484125182
2014-07-25,215,13980.639438667447,14982.192922633933
2014-07-28,216,13994.915397112469,14988.254906418126
2014-07-29,212,13956.60519328711,14923.84632871107
2014-07-30,211,13951.64760855204,14926.119572630143
2014-07-31,230,13678.751360017139,14631.35561112374
2014-08-01,238,13637.363869919514,14586.648480715314
2014-08-04,233,13712.479385934419,14691.975448965673
2014-08-05,228,13625.04446565939,14549.51883003713
2014-08-06,227,13605.75285828504,14554.065317875273
2014-08-07,229,13559.504101088116,14475.259528680761
2014-08-08,233,13702.12312617771,14642.721830719103
2014-08-11,228,13763.574974556055,14684.776843221944
2014-08-12,226,13719.209306853974,14664.696521936805
2014-08-13,229,13810.43761983278,14763.961506402971
2014-08-14,231,13885.392796100467,14833.674319921192
2014-08-15,234,13885.509306490565,14830.643328029098
2014-08-18,208,14007.582020894051,14954.913995605064
2014-08-19,197,14066.934183182837,15032.962036826551
2014-08-20,211,14082.688736868438,15073.12267939683
2014-08-21,216,14079.805861901308,15117.072061832236
2014-08-22,220,14068.322672682061,15093.581874668485
2014-08-25,203,14129.216822358709,15170.114419943926
