timestamp,open,high,low,close,volume
2025-04-09 10:02:00-04:00,502.45,502.97,502.15,502.38,416518.0
2025-04-09 10:03:00-04:00,502.33,503.67,501.79,502.18,376039.0
2025-04-09 10:04:00-04:00,502.1,502.13,501.29,501.94,261618.0
2025-04-09 10:05:00-04:00,501.94,502.0904,500.16,500.435,341633.0
2025-04-09 10:06:00-04:00,500.41,500.41,498.33,498.89,461175.0
2025-04-09 10:07:00-04:00,498.87,498.88,497.69,498.22,438816.0
2025-04-09 10:08:00-04:00,498.22,499.14,497.92,498.99,272711.0
2025-04-09 10:09:00-04:00,499.05,499.45,498.27,498.44,367445.0
2025-04-09 10:10:00-04:00,498.41,499.858,498.04,499.81,260694.0
2025-04-09 10:11:00-04:00,499.8,500.38,499.25,499.79,332072.0
2025-04-09 10:12:00-04:00,499.71,500.2586,498.88,498.97,234804.0
2025-04-09 10:13:00-04:00,499.02,499.02,497.8,498.01,284288.0
2025-04-09 10:14:00-04:00,497.94,498.11,496.67,497.3194,406089.0
2025-04-09 10:15:00-04:00,497.3,498.48,497.05,497.53,367528.0
2025-04-09 10:16:00-04:00,497.6,498.3,497.49,497.93,192246.0
2025-04-09 10:17:00-04:00,497.91,498.99,497.58,498.93,241849.0
2025-04-09 10:18:00-04:00,498.85,499.12,498.29,498.495,151292.0
2025-04-09 10:19:00-04:00,498.52,499.1563,497.71,498.76,257104.0
2025-04-09 10:20:00-04:00,498.78,499.53,498.44,498.825,178038.0
2025-04-09 10:21:00-04:00,498.7,499.35,497.81,498.03,189918.0
2025-04-09 10:22:00-04:00,498.04,498.1,496.6837,497.69,265894.0
2025-04-09 10:23:00-04:00,497.77,500.09,497.59,499.45,405008.0
2025-04-09 10:24:00-04:00,499.33,500.38,498.86,498.91,233892.0
2025-04-09 10:25:00-04:00,498.88,499.42,498.34,498.52,268279.0
2025-04-09 10:26:00-04:00,498.55,499.0499,498.01,498.51,217179.0
2025-04-09 10:27:00-04:00,498.42,498.45,497.54,497.9,1677379.0
2025-04-09 10:28:00-04:00,497.89,498.25,497.03,498.01,319977.0
2025-04-09 10:29:00-04:00,498.04,499.4,497.99,498.97,228229.0
2025-04-09 10:30:00-04:00,499.07,499.35,498.43,499.285,170328.0
2025-04-09 10:31:00-04:00,499.31,500.8,498.9,500.0,305946.0
2025-04-09 10:32:00-04:00,499.99,501.27,499.84,500.8,292785.0
2025-04-09 10:33:00-04:00,500.81,501.67,500.28,500.6,371335.0
2025-04-09 10:34:00-04:00,500.56,501.68,500.55,501.065,160899.0
2025-04-09 10:35:00-04:00,501.03,501.11,500.36,501.04,143834.0
2025-04-09 10:36:00-04:00,501.005,501.005,500.08,500.32,171434.0
2025-04-09 10:37:00-04:00,500.31,500.33,499.24,499.73,271021.0
2025-04-09 10:38:00-04:00,499.66,499.83,498.73,499.11,209638.0
2025-04-09 10:39:00-04:00,499.07,499.17,498.36,498.83,177382.0
2025-04-09 10:40:00-04:00,498.85,498.88,497.73,498.69,224628.0
2025-04-09 10:41:00-04:00,498.67,498.7,497.95,498.48,154358.0
2025-04-09 10:42:00-04:00,498.36,498.98,498.165,498.815,165233.0
2025-04-09 10:43:00-04:00,498.73,498.85,498.08,498.48,171484.0
2025-04-09 10:44:00-04:00,498.4,498.4,497.48,497.66,220497.0
2025-04-09 10:45:00-04:00,497.69,498.35,497.4,498.19,323452.0
2025-04-09 10:46:00-04:00,498.23,499.34,498.23,498.82,171558.0
2025-04-09 10:47:00-04:00,498.84,499.83,498.74,498.8,196362.0
2025-04-09 10:48:00-04:00,498.74,498.9,497.46,497.88,267415.0
2025-04-09 10:49:00-04:00,497.81,497.8747,496.51,496.9099,305375.0
2025-04-09 10:50:00-04:00,496.86,497.44,496.09,496.17,295774.0
2025-04-09 10:51:00-04:00,496.15,496.2,495.23,495.5545,321011.0
2025-04-09 10:52:00-04:00,495.545,495.64,493.79,493.83,667842.0
2025-04-09 10:53:00-04:00,494.0905,494.7,494.0,494.4,289806.0
2025-04-09 10:54:00-04:00,494.37,494.79,493.68,494.5475,280581.0
2025-04-09 10:55:00-04:00,494.66,495.29,494.47,494.95,263355.0
2025-04-09 10:56:00-04:00,494.96,495.15,493.68,493.85,322924.0
2025-04-09 10:57:00-04:00,493.88,494.8,493.87,494.73,197829.0
2025-04-09 10:58:00-04:00,494.715,494.96,493.88,493.91,192386.0
2025-04-09 10:59:00-04:00,493.88,493.91,493.0904,493.2084,888697.0
2025-04-09 11:00:00-04:00,493.22,494.2,493.05,494.03,784799.0
2025-04-09 11:01:00-04:00,494.01,494.43,493.42,494.2496,307718.0
2025-04-09 11:02:00-04:00,494.22,494.55,493.5201,493.69,258527.0
2025-04-09 11:03:00-04:00,493.69,494.48,493.32,494.38,173503.0
2025-04-09 11:04:00-04:00,494.33,495.7,494.3,495.52,409079.0
2025-04-09 11:05:00-04:00,495.48,496.53,495.04,496.27,344521.0
2025-04-09 11:06:00-04:00,496.27,497.8,495.8,496.97,285944.0
2025-04-09 11:07:00-04:00,497.01,497.04,496.05,496.64,142437.0
2025-04-09 11:08:00-04:00,496.54,497.4,496.54,496.7635,147691.0
2025-04-09 11:09:00-04:00,496.73,497.04,496.415,496.7928,118870.0
2025-04-09 11:10:00-04:00,496.8,497.25,496.36,496.86,140209.0
2025-04-09 11:11:00-04:00,496.92,497.6,496.82,497.29,125098.0
2025-04-09 11:12:00-04:00,497.22,497.43,496.51,496.798,104119.0
2025-04-09 11:13:00-04:00,496.73,496.81,495.89,496.36,209505.0
2025-04-09 11:14:00-04:00,496.35,497.14,496.23,496.47,221926.0
2025-04-09 11:15:00-04:00,496.505,498.65,496.49,498.57,327329.0
2025-04-09 11:16:00-04:00,498.62,499.12,498.08,498.15,239050.0
2025-04-09 11:17:00-04:00,498.22,498.6458,498.08,498.55,196778.0
2025-04-09 11:18:00-04:00,498.51,498.6594,497.5,498.23,161454.0
2025-04-09 11:19:00-04:00,498.33,498.7,498.04,498.41,118006.0
2025-04-09 11:20:00-04:00,498.42,498.9,498.22,498.86,146008.0
2025-04-09 11:21:00-04:00,498.93,499.71,498.8801,498.96,253654.0
2025-04-09 11:22:00-04:00,498.95,499.09,498.5,498.54,122800.0
2025-04-09 11:23:00-04:00,498.525,498.91,498.42,498.8603,88428.0
2025-04-09 11:24:00-04:00,498.875,499.6,498.87,499.415,127883.0
2025-04-09 11:25:00-04:00,499.35,499.45,498.7494,498.89,132734.0
2025-04-09 11:26:00-04:00,498.9,499.22,498.57,498.9362,69673.0
2025-04-09 11:27:00-04:00,498.955,499.54,498.86,499.39,160681.0
2025-04-09 11:28:00-04:00,499.4,499.4,498.41,498.41,110080.0
2025-04-09 11:29:00-04:00,498.43,498.59,498.13,498.28,127014.0
2025-04-09 11:30:00-04:00,498.29,499.36,497.82,499.3578,252466.0
2025-04-09 11:31:00-04:00,499.355,499.59,498.72,498.8,141125.0
2025-04-09 11:32:00-04:00,498.81,498.93,497.55,498.06,165703.0
2025-04-09 11:33:00-04:00,498.13,498.13,496.87,497.3,194467.0
2025-04-09 11:34:00-04:00,497.21,497.66,497.13,497.24,126994.0
2025-04-09 11:35:00-04:00,497.23,497.79,496.32,496.32,235345.0
2025-04-09 11:36:00-04:00,496.35,497.41,496.24,497.05,110802.0
2025-04-09 11:37:00-04:00,497.06,497.93,496.98,497.335,101802.0
2025-04-09 11:38:00-04:00,497.3,497.58,496.76,497.04,103975.0
2025-04-09 11:39:00-04:00,497.02,497.11,495.93,495.98,225666.0
2025-04-09 11:40:00-04:00,495.96,496.44,495.91,496.155,84126.0
2025-04-09 11:41:00-04:00,496.145,496.32,495.2801,495.43,185500.0
2025-04-09 11:42:00-04:00,495.39,495.71,495.02,495.3399,193975.0
2025-04-09 11:43:00-04:00,495.31,495.7,495.18,495.6,87697.0
2025-04-09 11:44:00-04:00,495.62,495.6354,494.83,495.275,543390.0
2025-04-09 11:45:00-04:00,495.24,496.2461,495.24,495.98,175619.0
2025-04-09 11:46:00-04:00,496.01,496.25,495.74,496.17,124266.0
2025-04-09 11:47:00-04:00,496.16,498.5,496.01,497.72,494301.0
2025-04-09 11:48:00-04:00,497.74,498.7,497.32,498.6,335942.0
2025-04-09 11:49:00-04:00,498.54,499.05,497.39,497.655,237329.0
2025-04-09 11:50:00-04:00,497.6175,498.35,497.11,498.1,134337.0
2025-04-09 11:51:00-04:00,498.06,498.24,497.47,497.67,108295.0
2025-04-09 11:52:00-04:00,497.72,497.98,497.5,497.95,57923.0
2025-04-09 11:53:00-04:00,497.92,498.23,497.21,497.27,76568.0
2025-04-09 11:54:00-04:00,497.21,497.51,496.48,496.88,216022.0
2025-04-09 11:55:00-04:00,496.84,497.02,496.22,496.25,88113.0
2025-04-09 11:56:00-04:00,496.24,496.24,495.51,495.92,91981.0
2025-04-09 11:57:00-04:00,495.93,496.04,495.5,495.59,134202.0
2025-04-09 11:58:00-04:00,495.64,496.08,495.46,495.49,106949.0
2025-04-09 11:59:00-04:00,495.45,496.18,495.28,495.975,113982.0
2025-04-09 12:00:00-04:00,495.95,496.11,495.16,495.2671,134486.0
2025-04-09 12:01:00-04:00,495.29,495.36,494.77,495.02,114393.0
2025-04-09 12:02:00-04:00,495.13,495.98,495.01,495.94,85543.0
2025-04-09 12:03:00-04:00,495.9,496.7,495.58,496.06,189202.0
2025-04-09 12:04:00-04:00,496.06,496.26,495.66,495.69,105699.0
2025-04-09 12:05:00-04:00,495.7,496.62,495.47,496.54,112865.0
2025-04-09 12:06:00-04:00,496.505,496.99,496.24,496.25,95735.0
2025-04-09 12:07:00-04:00,496.22,496.93,496.05,496.9156,79786.0
2025-04-09 12:08:00-04:00,496.76,497.1211,496.63,497.03,83767.0
2025-04-09 12:09:00-04:00,497.04,497.82,497.0301,497.54,136434.0
2025-04-09 12:10:00-04:00,497.57,498.23,497.13,497.981,141330.0
2025-04-09 12:11:00-04:00,498.08,498.33,497.77,498.28,78235.0
2025-04-09 12:12:00-04:00,498.32,498.74,498.17,498.7399,142592.0
2025-04-09 12:13:00-04:00,498.75,499.61,498.75,499.59,194023.0
2025-04-09 12:14:00-04:00,499.57,500.39,499.57,499.89,198439.0
2025-04-09 12:15:00-04:00,499.88,500.35,499.7,499.92,189652.0
2025-04-09 12:16:00-04:00,499.94,500.15,499.37,500.06,132610.0
2025-04-09 12:17:00-04:00,500.09,500.44,499.8,499.9,103092.0
2025-04-09 12:18:00-04:00,499.94,500.3,499.61,499.6499,104489.0
2025-04-09 12:19:00-04:00,499.64,500.06,499.54,499.99,327524.0
2025-04-09 12:20:00-04:00,500.005,500.035,499.29,499.69,85845.0
2025-04-09 12:21:00-04:00,499.69,500.05,499.285,499.63,116233.0
2025-04-09 12:22:00-04:00,499.67,500.17,499.56,499.74,82034.0
2025-04-09 12:23:00-04:00,499.77,499.95,499.06,499.66,107264.0
2025-04-09 12:24:00-04:00,499.64,499.69,499.25,499.25,316856.0
2025-04-09 12:25:00-04:00,499.26,499.75,499.05,499.69,188759.0
2025-04-09 12:26:00-04:00,499.73,500.1769,499.55,500.05,140235.0
2025-04-09 12:27:00-04:00,500.13,500.55,499.87,500.12,127984.0
2025-04-09 12:28:00-04:00,500.14,500.5,499.4,499.44,125955.0
2025-04-09 12:29:00-04:00,499.42,499.59,499.08,499.26,170084.0
2025-04-09 12:30:00-04:00,499.19,499.5,498.65,499.35,468828.0
2025-04-09 12:31:00-04:00,499.37,499.65,499.11,499.35,64178.0
2025-04-09 12:32:00-04:00,499.29,499.69,499.2,499.665,288691.0
2025-04-09 12:33:00-04:00,499.64,500.17,499.53,499.69,78465.0
2025-04-09 12:34:00-04:00,499.6601,500.05,499.41,500.04,95461.0
2025-04-09 12:35:00-04:00,500.04,500.72,499.96,500.5625,435120.0
2025-04-09 12:36:00-04:00,500.56,500.56,499.65,499.875,203714.0
2025-04-09 12:37:00-04:00,499.98,500.06,499.48,499.84,115818.0
2025-04-09 12:38:00-04:00,499.8449,499.91,499.36,499.84,159449.0
2025-04-09 12:39:00-04:00,499.8803,500.32,499.82,500.1462,128349.0
2025-04-09 12:40:00-04:00,500.1,500.23,499.34,499.5057,105263.0
2025-04-09 12:41:00-04:00,499.47,499.96,499.21,499.91,77702.0
2025-04-09 12:42:00-04:00,499.92,500.13,499.495,499.51,83239.0
2025-04-09 12:43:00-04:00,499.51,499.82,499.3104,499.53,176843.0
2025-04-09 12:44:00-04:00,499.51,499.93,499.13,499.81,222401.0
2025-04-09 12:45:00-04:00,499.78,500.0655,499.23,499.48,150052.0
2025-04-09 12:46:00-04:00,499.49,500.46,499.2,499.81,157620.0
2025-04-09 12:47:00-04:00,499.83,500.36,499.59,499.72,121416.0
2025-04-09 12:48:00-04:00,499.76,500.46,499.62,500.14,274546.0
2025-04-09 12:49:00-04:00,500.2,500.84,500.2,500.84,122437.0
2025-04-09 12:50:00-04:00,500.85,501.68,500.81,501.6125,235865.0
2025-04-09 12:51:00-04:00,501.61,501.78,500.87,500.87,256985.0
2025-04-09 12:52:00-04:00,500.8,500.8,500.31,500.4601,156364.0
2025-04-09 12:53:00-04:00,500.32,500.97,499.96,500.8414,455135.0
2025-04-09 12:54:00-04:00,500.895,501.56,500.895,501.51,115869.0
2025-04-09 12:55:00-04:00,501.53,501.79,501.12,501.64,105442.0
2025-04-09 12:56:00-04:00,501.645,502.33,501.64,502.22,220646.0
2025-04-09 12:57:00-04:00,502.19,502.54,501.98,502.45,269924.0
2025-04-09 12:58:00-04:00,502.46,502.58,501.54,501.63,136959.0
2025-04-09 12:59:00-04:00,501.59,501.66,501.02,501.2,136727.0
2025-04-09 13:00:00-04:00,501.25,501.75,501.17,501.63,108809.0
2025-04-09 13:01:00-04:00,501.67,501.89,501.31,501.75,112590.0
2025-04-09 13:02:00-04:00,501.72,505.7099,501.715,504.6,1287589.0
2025-04-09 13:03:00-04:00,504.65,504.78,503.42,504.26,730835.0
2025-04-09 13:04:00-04:00,504.33,505.62,504.07,505.6,457619.0
2025-04-09 13:05:00-04:00,505.62,505.64,504.56,504.93,504517.0
2025-04-09 13:06:00-04:00,504.88,504.99,503.35,503.549,303752.0
2025-04-09 13:07:00-04:00,503.53,503.79,502.57,502.8,393095.0
2025-04-09 13:08:00-04:00,502.815,503.22,501.98,502.03,356355.0
2025-04-09 13:09:00-04:00,502.09,502.4,501.73,501.96,281688.0
2025-04-09 13:10:00-04:00,502.01,502.15,501.02,501.0699,264084.0
2025-04-09 13:11:00-04:00,501.05,501.81,501.0,501.14,262455.0
2025-04-09 13:12:00-04:00,501.17,501.99,501.145,501.84,205315.0
2025-04-09 13:13:00-04:00,501.86,502.31,501.4,501.89,207272.0
2025-04-09 13:14:00-04:00,501.74,502.41,501.12,502.41,128403.0
2025-04-09 13:15:00-04:00,502.45,502.58,501.83,502.26,234320.0
2025-04-09 13:16:00-04:00,502.26,503.68,502.26,503.44,345270.0
2025-04-09 13:17:00-04:00,503.4138,503.44,502.89,503.06,112859.0
2025-04-09 13:18:00-04:00,503.09,503.3,497.56,499.93,2363090.0
2025-04-09 13:19:00-04:00,499.76,515.05,498.67,512.8,5250916.0
2025-04-09 13:20:00-04:00,512.42,522.29,507.3,519.85,3030132.0
2025-04-09 13:21:00-04:00,519.845,524.1,518.0,519.55,2660753.0
2025-04-09 13:22:00-04:00,519.5,521.48,513.63,521.45,2560365.0
2025-04-09 13:23:00-04:00,521.38,524.7,520.59,522.62,2760801.0
2025-04-09 13:24:00-04:00,522.64,524.8,521.8,523.52,2171993.0
2025-04-09 13:25:00-04:00,523.5,528.89,523.27,527.24,2049649.0
2025-04-09 13:26:00-04:00,527.24,530.27,527.14,530.27,1531499.0
2025-04-09 13:27:00-04:00,530.28,533.4,530.225,531.79,1859884.0
2025-04-09 13:28:00-04:00,531.79,531.7951,524.94,525.16,2117758.0
2025-04-09 13:29:00-04:00,525.12,527.91,523.02,523.96,1988370.0
2025-04-09 13:30:00-04:00,524.02,525.62,522.95,525.51,1677647.0
2025-04-09 13:31:00-04:00,525.44,528.98,525.4324,528.98,1502504.0
2025-04-09 13:32:00-04:00,528.91,530.37,527.09,530.34,1333099.0
2025-04-09 13:33:00-04:00,530.35,530.4,528.32,530.25,1299938.0
2025-04-09 13:34:00-04:00,530.2,532.14,530.1,531.87,1177600.0
2025-04-09 13:35:00-04:00,531.8,536.5,531.68,535.1,1728229.0
2025-04-09 13:36:00-04:00,535.2,535.84,530.56,530.8091,1656143.0
2025-04-09 13:37:00-04:00,530.85,534.87,530.2,532.43,1629192.0
2025-04-09 13:38:00-04:00,532.46,533.04,529.81,530.275,982589.0
2025-04-09 13:39:00-04:00,530.32,530.96,527.08,527.26,878941.0
2025-04-09 13:40:00-04:00,527.36,527.93,524.8,527.52,1236574.0
2025-04-09 13:41:00-04:00,527.455,529.31,527.18,528.44,793623.0
2025-04-09 13:42:00-04:00,528.41,528.79,526.42,528.03,893867.0
2025-04-09 13:43:00-04:00,527.98,528.59,525.77,525.975,582960.0
2025-04-09 13:44:00-04:00,526.01,527.13,524.42,525.98,842216.0
2025-04-09 13:45:00-04:00,526.14,527.7,525.86,527.25,633991.0
2025-04-09 13:46:00-04:00,527.25,531.45,527.09,531.11,1279579.0
2025-04-09 13:47:00-04:00,531.21,531.45,528.79,529.7801,771512.0
2025-04-09 13:48:00-04:00,529.81,532.06,529.5,531.73,558966.0
2025-04-09 13:49:00-04:00,531.9074,533.16,530.38,530.67,662913.0
2025-04-09 13:50:00-04:00,530.73,531.48,528.77,529.47,537442.0
2025-04-09 13:51:00-04:00,529.36,530.78,528.64,530.78,419429.0
2025-04-09 13:52:00-04:00,530.78,532.0399,529.79,529.91,665672.0
2025-04-09 13:53:00-04:00,529.89,530.65,528.87,529.48,627415.0
2025-04-09 13:54:00-04:00,529.535,531.28,528.12,531.27,804857.0
2025-04-09 13:55:00-04:00,531.3,531.4,528.97,529.5601,568280.0
2025-04-09 13:56:00-04:00,529.5,532.41,529.15,531.73,770884.0
2025-04-09 13:57:00-04:00,531.6801,534.15,531.66,534.15,798120.0
2025-04-09 13:58:00-04:00,534.04,535.55,533.9,534.8,834928.0
2025-04-09 13:59:00-04:00,534.72,535.24,533.68,534.87,684987.0
2025-04-09 14:00:00-04:00,534.925,537.98,534.92,535.85,1208513.0
2025-04-09 14:01:00-04:00,535.94,537.1,535.5,535.93,945486.0
2025-04-09 14:02:00-04:00,535.93,537.0,534.98,536.34,796436.0
2025-04-09 14:03:00-04:00,536.22,537.28,534.07,537.06,942174.0
2025-04-09 14:04:00-04:00,537.16,537.88,535.55,535.94,759781.0
2025-04-09 14:05:00-04:00,535.89,536.92,534.52,534.5598,670429.0
2025-04-09 14:06:00-04:00,534.54,536.01,534.11,534.11,468152.0
2025-04-09 14:07:00-04:00,534.18,534.7,532.72,532.72,571786.0
2025-04-09 14:08:00-04:00,532.77,532.78,531.11,531.93,643569.0
2025-04-09 14:09:00-04:00,532.03,534.32,531.35,533.935,492514.0
2025-04-09 14:10:00-04:00,533.91,534.5,532.89,534.37,457984.0
2025-04-09 14:11:00-04:00,534.33,535.96,534.24,535.22,616226.0
2025-04-09 14:12:00-04:00,535.28,536.5,535.24,535.9067,426999.0
2025-04-09 14:13:00-04:00,535.93,536.51,534.54,534.55,355739.0
2025-04-09 14:14:00-04:00,534.6,535.3025,534.08,534.4801,302084.0
2025-04-09 14:15:00-04:00,534.54,534.9,533.05,533.36,380144.0
2025-04-09 14:16:00-04:00,533.4,535.03,533.28,534.9399,472013.0
2025-04-09 14:17:00-04:00,534.94,535.37,533.82,535.0,538806.0
2025-04-09 14:18:00-04:00,534.96,537.09,534.59,537.08,619816.0
2025-04-09 14:19:00-04:00,537.105,537.55,534.06,534.56,959416.0
2025-04-09 14:20:00-04:00,534.54,535.55,533.38,534.44,908883.0
2025-04-09 14:21:00-04:00,534.44,534.86,533.79,534.42,439101.0
2025-04-09 14:22:00-04:00,534.38,535.91,533.49,535.51,720805.0
2025-04-09 14:23:00-04:00,535.585,537.13,535.35,537.12,332682.0
2025-04-09 14:24:00-04:00,537.15,537.91,536.8214,537.26,535538.0
2025-04-09 14:25:00-04:00,537.21,538.52,536.56,537.66,669626.0
2025-04-09 14:26:00-04:00,537.66,538.07,536.52,537.14,550684.0
2025-04-09 14:27:00-04:00,537.17,539.225,537.16,539.19,537063.0
2025-04-09 14:28:00-04:00,539.14,539.71,538.0,538.915,775647.0
2025-04-09 14:29:00-04:00,538.95,539.24,537.89,538.15,1160079.0
2025-04-09 14:30:00-04:00,538.16,539.75,537.86,538.98,729128.0
2025-04-09 14:31:00-04:00,538.91,539.87,538.1975,538.7093,782383.0
2025-04-09 14:32:00-04:00,538.77,539.34,538.3748,539.13,395394.0
2025-04-09 14:33:00-04:00,539.13,539.15,536.88,537.4553,448982.0
2025-04-09 14:34:00-04:00,537.35,537.35,535.1,536.26,671820.0
2025-04-09 14:35:00-04:00,536.24,537.91,535.78,537.48,355889.0
2025-04-09 14:36:00-04:00,537.48,537.81,536.17,536.78,349127.0
2025-04-09 14:37:00-04:00,536.7925,537.63,536.0,537.25,344085.0
2025-04-09 14:38:00-04:00,537.26,537.285,536.07,537.14,384290.0
2025-04-09 14:39:00-04:00,537.13,538.08,536.68,536.87,457629.0
2025-04-09 14:40:00-04:00,536.86,537.38,535.83,536.91,558403.0
2025-04-09 14:41:00-04:00,536.99,537.31,535.23,537.29,594833.0
2025-04-09 14:42:00-04:00,537.31,537.42,533.76,534.02,534917.0
2025-04-09 14:43:00-04:00,533.9705,534.8,533.53,534.41,527465.0
2025-04-09 14:44:00-04:00,534.36,534.51,532.61,533.37,589284.0
2025-04-09 14:45:00-04:00,533.38,534.29,531.74,531.74,628148.0
2025-04-09 14:46:00-04:00,531.77,533.73,531.54,533.5438,719728.0
2025-04-09 14:47:00-04:00,533.57,533.78,532.63,533.59,422172.0
2025-04-09 14:48:00-04:00,533.45,534.81,532.36,534.4599,775260.0
2025-04-09 14:49:00-04:00,534.37,535.04,533.94,533.9922,337638.0
2025-04-09 14:50:00-04:00,534.0706,534.93,533.485,534.73,377796.0
2025-04-09 14:51:00-04:00,534.88,535.63,534.62,535.0733,375614.0
2025-04-09 14:52:00-04:00,534.99,536.18,534.62,535.22,356628.0
2025-04-09 14:53:00-04:00,535.16,535.71,533.0,533.285,376766.0
2025-04-09 14:54:00-04:00,533.25,534.07,532.68,533.26,305975.0
2025-04-09 14:55:00-04:00,533.24,533.92,532.59,532.75,322433.0
2025-04-09 14:56:00-04:00,532.72,533.2,531.95,532.1601,419740.0
2025-04-09 14:57:00-04:00,532.25,533.23,532.22,533.0,344398.0
2025-04-09 14:58:00-04:00,532.99,533.71,532.02,532.17,375137.0
2025-04-09 14:59:00-04:00,532.18,532.18,530.59,530.93,439093.0
2025-04-09 15:00:00-04:00,530.91,531.28,529.68,530.54,689532.0
2025-04-09 15:01:00-04:00,530.53,531.64,530.53,531.36,638916.0
2025-04-09 15:02:00-04:00,531.37,533.33,531.37,532.8801,708258.0
2025-04-09 15:03:00-04:00,532.95,534.36,532.8,533.2019,460251.0
2025-04-09 15:04:00-04:00,533.22,534.53,533.2,534.385,461043.0
2025-04-09 15:05:00-04:00,534.38,535.33,534.27,534.73,467967.0
2025-04-09 15:06:00-04:00,534.72,535.18,533.65,533.89,384458.0
2025-04-09 15:07:00-04:00,534.0901,534.83,532.99,534.79,495695.0
2025-04-09 15:08:00-04:00,534.83,534.83,533.61,534.225,618486.0
2025-04-09 15:09:00-04:00,534.22,535.07,533.36,534.87,494650.0
2025-04-09 15:10:00-04:00,534.91,536.53,534.81,536.01,611544.0
2025-04-09 15:11:00-04:00,536.01,536.86,535.57,535.83,428849.0
2025-04-09 15:12:00-04:00,535.87,536.39,535.1937,535.84,276845.0
2025-04-09 15:13:00-04:00,535.8375,537.11,535.73,536.45,406242.0
2025-04-09 15:14:00-04:00,536.45,537.72,536.02,537.46,299135.0
2025-04-09 15:15:00-04:00,537.48,537.75,536.91,537.34,364032.0
2025-04-09 15:16:00-04:00,537.37,537.45,536.935,537.11,275311.0
2025-04-09 15:17:00-04:00,537.06,537.4,535.79,537.12,622312.0
2025-04-09 15:18:00-04:00,537.13,537.32,536.19,536.96,385146.0
2025-04-09 15:19:00-04:00,536.94,538.4,536.52,538.2,491651.0
2025-04-09 15:20:00-04:00,538.14,539.18,538.0,539.03,436261.0
2025-04-09 15:21:00-04:00,538.98,540.4,538.97,540.07,605270.0
2025-04-09 15:22:00-04:00,540.09,540.15,538.71,539.65,480252.0
2025-04-09 15:23:00-04:00,539.65,540.25,539.5159,540.16,416531.0
2025-04-09 15:24:00-04:00,540.14,540.3,539.61,540.17,552427.0
2025-04-09 15:25:00-04:00,540.16,541.44,539.36,541.38,748568.0
2025-04-09 15:26:00-04:00,541.38,541.78,540.31,540.6,695504.0
2025-04-09 15:27:00-04:00,540.6,541.05,539.7,541.01,347690.0
2025-04-09 15:28:00-04:00,540.98,541.27,539.77,539.91,344665.0
2025-04-09 15:29:00-04:00,539.94,540.94,539.94,540.49,417514.0
2025-04-09 15:30:00-04:00,540.45,541.67,540.43,541.6345,406412.0
2025-04-09 15:31:00-04:00,541.6,543.35,541.6,542.46,672534.0
2025-04-09 15:32:00-04:00,542.47,543.38,542.21,543.23,522043.0
2025-04-09 15:33:00-04:00,543.2515,543.4,541.72,541.94,731715.0
